"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"399","CAN","GDP","TOT","USD_CAP","A",1984,15249.747259,""
"400","CAN","GDP","TOT","USD_CAP","A",1985,16327.421173,""
"401","CAN","GDP","TOT","USD_CAP","A",1986,16845.226809,""
"402","CAN","GDP","TOT","USD_CAP","A",1987,17729.534629,""
"403","CAN","GDP","TOT","USD_CAP","A",1988,18917.519409,""
"404","CAN","GDP","TOT","USD_CAP","A",1989,19756.971295,""
"405","CAN","GDP","TOT","USD_CAP","A",1990,20223.087583,""
"406","CAN","GDP","TOT","USD_CAP","A",1991,20218.015789,""
"407","CAN","GDP","TOT","USD_CAP","A",1992,20619.411325,""
"408","CAN","GDP","TOT","USD_CAP","A",1993,21432.765161,""
"409","CAN","GDP","TOT","USD_CAP","A",1994,22625.128167,""
"410","CAN","GDP","TOT","USD_CAP","A",1995,23477.634292,""
"411","CAN","GDP","TOT","USD_CAP","A",1996,24041.989428,""
"412","CAN","GDP","TOT","USD_CAP","A",1997,25251.116848,""
"413","CAN","GDP","TOT","USD_CAP","A",1998,26310.956955,""
"414","CAN","GDP","TOT","USD_CAP","A",1999,27841.629576,""
"415","CAN","GDP","TOT","USD_CAP","A",2000,29363.147122,""
"416","CAN","GDP","TOT","USD_CAP","A",2001,30214.300999,""
"417","CAN","GDP","TOT","USD_CAP","A",2002,30963.222007,""
"418","CAN","GDP","TOT","USD_CAP","A",2003,32333.608155,""
"419","CAN","GDP","TOT","USD_CAP","A",2004,33911.218288,""
"420","CAN","GDP","TOT","USD_CAP","A",2005,36327.662059,""
"421","CAN","GDP","TOT","USD_CAP","A",2006,38107.136242,""
"422","CAN","GDP","TOT","USD_CAP","A",2007,39555.523703,""
"423","CAN","GDP","TOT","USD_CAP","A",2008,40376.330167,""
"424","CAN","GDP","TOT","USD_CAP","A",2009,38893.727456,""
"425","CAN","GDP","TOT","USD_CAP","A",2010,40114.222041,""
"426","CAN","GDP","TOT","USD_CAP","A",2011,41666.718851,""
"427","CAN","GDP","TOT","USD_CAP","A",2012,42290.879082,""
"428","CAN","GDP","TOT","USD_CAP","A",2013,44298.514462,""
"429","CAN","GDP","TOT","USD_CAP","A",2014,45753.782936,""
"430","CAN","GDP","TOT","USD_CAP","A",2015,44670.054374,""
"431","CAN","GDP","TOT","USD_CAP","A",2016,46472.368771,""
"432","CAN","GDP","TOT","USD_CAP","A",2017,48316.716527,""
"433","CAN","GDP","TOT","USD_CAP","A",2018,50239.988278,""
"434","CAN","GDP","TOT","USD_CAP","A",2019,50660.587438,""
"435","CAN","GDP","TOT","USD_CAP","A",2020,48405.147781,""
"436","CZE","GDP","TOT","MLN_USD","A",1990,131987.382,"E"
"437","CZE","GDP","TOT","MLN_USD","A",1991,120602.183,"E"
"438","CZE","GDP","TOT","MLN_USD","A",1992,122725.773,"E"
"439","CZE","GDP","TOT","MLN_USD","A",1993,125711.264,"E"
"440","CZE","GDP","TOT","MLN_USD","A",1994,132131.102,"E"
"441","CZE","GDP","TOT","MLN_USD","A",1995,142784.042,""
"442","CZE","GDP","TOT","MLN_USD","A",1996,151155.623,""
"443","CZE","GDP","TOT","MLN_USD","A",1997,152702.018,""
"444","CZE","GDP","TOT","MLN_USD","A",1998,154180.022,""
"445","CZE","GDP","TOT","MLN_USD","A",1999,158333.514,""
"446","CZE","GDP","TOT","MLN_USD","A",2000,166568.303,""
"447","CZE","GDP","TOT","MLN_USD","A",2001,180105.226,""
"448","CZE","GDP","TOT","MLN_USD","A",2002,186119.946,""
"449","CZE","GDP","TOT","MLN_USD","A",2003,198965.796,""
"450","CZE","GDP","TOT","MLN_USD","A",2004,213269.646,""
"451","CZE","GDP","TOT","MLN_USD","A",2005,225620.781,""
"452","CZE","GDP","TOT","MLN_USD","A",2006,244624.887,""
"453","CZE","GDP","TOT","MLN_USD","A",2007,270349.144,""
"454","CZE","GDP","TOT","MLN_USD","A",2008,290503.947,""
"455","CZE","GDP","TOT","MLN_USD","A",2009,290152.861,""
"456","CZE","GDP","TOT","MLN_USD","A",2010,292270.175,""
"457","CZE","GDP","TOT","MLN_USD","A",2011,304400.914,""
"458","CZE","GDP","TOT","MLN_USD","A",2012,307490.199,""
"459","CZE","GDP","TOT","MLN_USD","A",2013,324029.978,""
"460","CZE","GDP","TOT","MLN_USD","A",2014,342099.837,""
"461","CZE","GDP","TOT","MLN_USD","A",2015,357503.881,""
"462","CZE","GDP","TOT","MLN_USD","A",2016,381420.335,""
"463","CZE","GDP","TOT","MLN_USD","A",2017,411327.86,""
"464","CZE","GDP","TOT","MLN_USD","A",2018,437252.426,""
"465","CZE","GDP","TOT","MLN_USD","A",2019,458949.665,""
"466","CZE","GDP","TOT","MLN_USD","A",2020,440098.351,""
"467","CZE","GDP","TOT","USD_CAP","A",1990,12736.726239,"E"
"468","CZE","GDP","TOT","USD_CAP","A",1991,11699.088491,"E"
"469","CZE","GDP","TOT","USD_CAP","A",1992,11894.559855,"E"
"470","CZE","GDP","TOT","USD_CAP","A",1993,12168.816797,"E"
"471","CZE","GDP","TOT","USD_CAP","A",1994,12783.381504,"E"
"472","CZE","GDP","TOT","USD_CAP","A",1995,13821.253758,""
"473","CZE","GDP","TOT","USD_CAP","A",1996,14653.460983,""
"474","CZE","GDP","TOT","USD_CAP","A",1997,14820.198326,""
"475","CZE","GDP","TOT","USD_CAP","A",1998,14976.287116,""
"476","CZE","GDP","TOT","USD_CAP","A",1999,15397.922823,""
"477","CZE","GDP","TOT","USD_CAP","A",2000,16214.967545,""
"478","CZE","GDP","TOT","USD_CAP","A",2001,17615.595018,""
"479","CZE","GDP","TOT","USD_CAP","A",2002,18245.669005,""
"480","CZE","GDP","TOT","USD_CAP","A",2003,19503.293709,""
"481","CZE","GDP","TOT","USD_CAP","A",2004,20894.60712,""
"482","CZE","GDP","TOT","USD_CAP","A",2005,22045.99888,""
"483","CZE","GDP","TOT","USD_CAP","A",2006,23827.147382,""
"484","CZE","GDP","TOT","USD_CAP","A",2007,26189.798385,""
"485","CZE","GDP","TOT","USD_CAP","A",2008,27853.549898,""
"486","CZE","GDP","TOT","USD_CAP","A",2009,27656.015128,""
"487","CZE","GDP","TOT","USD_CAP","A",2010,27789.608377,""
"488","CZE","GDP","TOT","USD_CAP","A",2011,28999.754757,""
"489","CZE","GDP","TOT","USD_CAP","A",2012,29258.904853,""
"490","CZE","GDP","TOT","USD_CAP","A",2013,30828.526409,""
"491","CZE","GDP","TOT","USD_CAP","A",2014,32504.217576,""
"492","CZE","GDP","TOT","USD_CAP","A",2015,33909.309243,""
"493","CZE","GDP","TOT","USD_CAP","A",2016,36101.285601,""
"494","CZE","GDP","TOT","USD_CAP","A",2017,38842.896268,""
"495","CZE","GDP","TOT","USD_CAP","A",2018,41147.631528,""
"496","CZE","GDP","TOT","USD_CAP","A",2019,43015.814745,""
"497","CZE","GDP","TOT","USD_CAP","A",2020,41134.931169,""
"498","DNK","GDP","TOT","MLN_USD","A",1966,16625.045,""
"499","DNK","GDP","TOT","MLN_USD","A",1967,17777.523,""
"500","DNK","GDP","TOT","MLN_USD","A",1968,19448.084,""
"501","DNK","GDP","TOT","MLN_USD","A",1969,21893.14,""
"502","DNK","GDP","TOT","MLN_USD","A",1970,20927.919,""
"503","DNK","GDP","TOT","MLN_USD","A",1971,22649.551,""
"504","DNK","GDP","TOT","MLN_USD","A",1972,24557.097,""
"505","DNK","GDP","TOT","MLN_USD","A",1973,26962.985,""
"506","DNK","GDP","TOT","MLN_USD","A",1974,29059.436,""
"507","DNK","GDP","TOT","MLN_USD","A",1975,31288.602,""
"508","DNK","GDP","TOT","MLN_USD","A",1976,34966.278,""
"509","DNK","GDP","TOT","MLN_USD","A",1977,37833.463,""
"510","DNK","GDP","TOT","MLN_USD","A",1978,41396.141,""
"511","DNK","GDP","TOT","MLN_USD","A",1979,46565.157,""
"512","DNK","GDP","TOT","MLN_USD","A",1980,50526.186,""
"513","DNK","GDP","TOT","MLN_USD","A",1981,54938.65,""
"514","DNK","GDP","TOT","MLN_USD","A",1982,60482.2,""
"515","DNK","GDP","TOT","MLN_USD","A",1983,64482.81,""
"516","DNK","GDP","TOT","MLN_USD","A",1984,69592.53,""
"517","DNK","GDP","TOT","MLN_USD","A",1985,74667.785,""
"518","DNK","GDP","TOT","MLN_USD","A",1986,79907.103,""
"519","DNK","GDP","TOT","MLN_USD","A",1987,82091.001,""
"520","DNK","GDP","TOT","MLN_USD","A",1988,84975.149,""
"521","DNK","GDP","TOT","MLN_USD","A",1989,88876.206,""
"522","DNK","GDP","TOT","MLN_USD","A",1990,93563.362,""
"523","DNK","GDP","TOT","MLN_USD","A",1991,98075.471,""
"524","DNK","GDP","TOT","MLN_USD","A",1992,102273.607,""
"525","DNK","GDP","TOT","MLN_USD","A",1993,104707.944,""
"526","DNK","GDP","TOT","MLN_USD","A",1994,112646.596,""
"527","DNK","GDP","TOT","MLN_USD","A",1995,118490.59,""
"528","DNK","GDP","TOT","MLN_USD","A",1996,124645.348,""
"529","DNK","GDP","TOT","MLN_USD","A",1997,131700.486,""
"530","DNK","GDP","TOT","MLN_USD","A",1998,136917.875,""
"531","DNK","GDP","TOT","MLN_USD","A",1999,141846.299,""
"532","DNK","GDP","TOT","MLN_USD","A",2000,153089.947,""
"533","DNK","GDP","TOT","MLN_USD","A",2001,157816.394,""
"534","DNK","GDP","TOT","MLN_USD","A",2002,164720.391,""
"535","DNK","GDP","TOT","MLN_USD","A",2003,165968.36,""
"536","DNK","GDP","TOT","MLN_USD","A",2004,177870.417,""
"537","DNK","GDP","TOT","MLN_USD","A",2005,185074.466,""
"538","DNK","GDP","TOT","MLN_USD","A",2006,202725.721,""
"539","DNK","GDP","TOT","MLN_USD","A",2007,212771.394,""
"540","DNK","GDP","TOT","MLN_USD","A",2008,226767.494,""
"541","DNK","GDP","TOT","MLN_USD","A",2009,222918.17,""
"542","DNK","GDP","TOT","MLN_USD","A",2010,238749.494,""
"543","DNK","GDP","TOT","MLN_USD","A",2011,247352.237,""
"544","DNK","GDP","TOT","MLN_USD","A",2012,250524.599,""
"545","DNK","GDP","TOT","MLN_USD","A",2013,262368.12,""
"546","DNK","GDP","TOT","MLN_USD","A",2014,270330.607,""
"547","DNK","GDP","TOT","MLN_USD","A",2015,278748.365,""
"548","DNK","GDP","TOT","MLN_USD","A",2016,297719.06,""
"549","DNK","GDP","TOT","MLN_USD","A",2017,319130.165,""
"550","DNK","GDP","TOT","MLN_USD","A",2018,332918.429,""
"551","DNK","GDP","TOT","MLN_USD","A",2019,350812.056,""
"552","DNK","GDP","TOT","MLN_USD","A",2020,348880.767,""
"553","DNK","GDP","TOT","USD_CAP","A",1966,3478.770665,""
"554","DNK","GDP","TOT","USD_CAP","A",1967,3688.28276,""
"555","DNK","GDP","TOT","USD_CAP","A",1968,4005.784471,""
"556","DNK","GDP","TOT","USD_CAP","A",1969,4487.21877,""
"557","DNK","GDP","TOT","USD_CAP","A",1970,4238.136704,""
"558","DNK","GDP","TOT","USD_CAP","A",1971,4563.681387,""
"559","DNK","GDP","TOT","USD_CAP","A",1972,4919.290322,""
"560","DNK","GDP","TOT","USD_CAP","A",1973,5368.973446,""
"561","DNK","GDP","TOT","USD_CAP","A",1974,5760.046708,""
"562","DNK","GDP","TOT","USD_CAP","A",1975,6183.518112,""
"563","DNK","GDP","TOT","USD_CAP","A",1976,6892.623369,""
"564","DNK","GDP","TOT","USD_CAP","A",1977,7434.361058,""
"565","DNK","GDP","TOT","USD_CAP","A",1978,8108.94047,""
"566","DNK","GDP","TOT","USD_CAP","A",1979,9098.311309,""
"567","DNK","GDP","TOT","USD_CAP","A",1980,9860.692028,""
"568","DNK","GDP","TOT","USD_CAP","A",1981,10726.015296,""
"569","DNK","GDP","TOT","USD_CAP","A",1982,11817.545826,""
"570","DNK","GDP","TOT","USD_CAP","A",1983,12609.075183,""
"571","DNK","GDP","TOT","USD_CAP","A",1984,13616.225761,""
"572","DNK","GDP","TOT","USD_CAP","A",1985,14603.517426,""
"573","DNK","GDP","TOT","USD_CAP","A",1986,15606.856138,""
"574","DNK","GDP","TOT","USD_CAP","A",1987,16011.507894,""
"575","DNK","GDP","TOT","USD_CAP","A",1988,16564.356619,""
"576","DNK","GDP","TOT","USD_CAP","A",1989,17318.044872,""
"577","DNK","GDP","TOT","USD_CAP","A",1990,18202.988752,""
"578","DNK","GDP","TOT","USD_CAP","A",1991,19029.001048,""
"579","DNK","GDP","TOT","USD_CAP","A",1992,19778.303328,""
"580","DNK","GDP","TOT","USD_CAP","A",1993,20178.829135,""
"581","DNK","GDP","TOT","USD_CAP","A",1994,21637.840264,""
"582","DNK","GDP","TOT","USD_CAP","A",1995,22655.944619,""
"583","DNK","GDP","TOT","USD_CAP","A",1996,23687.827456,""
"584","DNK","GDP","TOT","USD_CAP","A",1997,24919.675703,""
"585","DNK","GDP","TOT","USD_CAP","A",1998,25818.946768,""
"586","DNK","GDP","TOT","USD_CAP","A",1999,26657.827372,""
"587","DNK","GDP","TOT","USD_CAP","A",2000,28679.270722,""
"588","DNK","GDP","TOT","USD_CAP","A",2001,29459.845737,""
"589","DNK","GDP","TOT","USD_CAP","A",2002,30639.953691,""
"590","DNK","GDP","TOT","USD_CAP","A",2003,30791.903459,""
"591","DNK","GDP","TOT","USD_CAP","A",2004,32920.676921,""
"592","DNK","GDP","TOT","USD_CAP","A",2005,34152.881663,""
"593","DNK","GDP","TOT","USD_CAP","A",2006,37286.319861,""
"594","DNK","GDP","TOT","USD_CAP","A",2007,38969.119721,""
"595","DNK","GDP","TOT","USD_CAP","A",2008,41282.995471,""
"596","DNK","GDP","TOT","USD_CAP","A",2009,40361.790678,""
"597","DNK","GDP","TOT","USD_CAP","A",2010,43041.192361,""
"598","DNK","GDP","TOT","USD_CAP","A",2011,44407.94207,""
"599","DNK","GDP","TOT","USD_CAP","A",2012,44808.549212,""
"600","DNK","GDP","TOT","USD_CAP","A",2013,46742.939663,""
"601","DNK","GDP","TOT","USD_CAP","A",2014,47905.477079,""
"602","DNK","GDP","TOT","USD_CAP","A",2015,49058.142344,""
"603","DNK","GDP","TOT","USD_CAP","A",2016,51967.020438,""
"604","DNK","GDP","TOT","USD_CAP","A",2017,55356.49009,""
"605","DNK","GDP","TOT","USD_CAP","A",2018,57459.169626,""
"606","DNK","GDP","TOT","USD_CAP","A",2019,60308.072261,""
"607","DNK","GDP","TOT","USD_CAP","A",2020,59842.327077,""
"608","FIN","GDP","TOT","MLN_USD","A",1970,15545.511,"E"
"609","FIN","GDP","TOT","MLN_USD","A",1971,16718.505,"E"
"610","FIN","GDP","TOT","MLN_USD","A",1972,18790.37,"E"
"611","FIN","GDP","TOT","MLN_USD","A",1973,21204.258,"E"
"612","FIN","GDP","TOT","MLN_USD","A",1974,23860.403,"E"
"613","FIN","GDP","TOT","MLN_USD","A",1975,26541.047,"E"
"614","FIN","GDP","TOT","MLN_USD","A",1976,28098.137,"E"
"615","FIN","GDP","TOT","MLN_USD","A",1977,29915.454,"E"
"616","FIN","GDP","TOT","MLN_USD","A",1978,32954.538,"E"
"617","FIN","GDP","TOT","MLN_USD","A",1979,38230.362,"E"
"618","FIN","GDP","TOT","MLN_USD","A",1980,43930.08,""
"619","FIN","GDP","TOT","MLN_USD","A",1981,48719.588,""
"620","FIN","GDP","TOT","MLN_USD","A",1982,53337.393,""
"621","FIN","GDP","TOT","MLN_USD","A",1983,57153.909,""
"622","FIN","GDP","TOT","MLN_USD","A",1984,61133.087,""
"623","FIN","GDP","TOT","MLN_USD","A",1985,65304.549,""
"624","FIN","GDP","TOT","MLN_USD","A",1986,68455.509,""
"625","FIN","GDP","TOT","MLN_USD","A",1987,72655.738,""
"626","FIN","GDP","TOT","MLN_USD","A",1988,79142.893,""
"627","FIN","GDP","TOT","MLN_USD","A",1989,86429.513,""
"628","FIN","GDP","TOT","MLN_USD","A",1990,90265.862,""
"629","FIN","GDP","TOT","MLN_USD","A",1991,87825.403,""
"630","FIN","GDP","TOT","MLN_USD","A",1992,86867.373,""
"631","FIN","GDP","TOT","MLN_USD","A",1993,88336.821,""
"632","FIN","GDP","TOT","MLN_USD","A",1994,93798.735,""
"633","FIN","GDP","TOT","MLN_USD","A",1995,99803.842,""
"634","FIN","GDP","TOT","MLN_USD","A",1996,102688.609,""
"635","FIN","GDP","TOT","MLN_USD","A",1997,111981.083,""
"636","FIN","GDP","TOT","MLN_USD","A",1998,121498.841,""
"637","FIN","GDP","TOT","MLN_USD","A",1999,127934.786,""
"638","FIN","GDP","TOT","MLN_USD","A",2000,138703.58,""
"639","FIN","GDP","TOT","MLN_USD","A",2001,144266.623,""
"640","FIN","GDP","TOT","MLN_USD","A",2002,148763.802,""
"641","FIN","GDP","TOT","MLN_USD","A",2003,151289.787,""
"642","FIN","GDP","TOT","MLN_USD","A",2004,162992.94,""
"643","FIN","GDP","TOT","MLN_USD","A",2005,168146.753,""
"644","FIN","GDP","TOT","MLN_USD","A",2006,181207.156,""
"645","FIN","GDP","TOT","MLN_USD","A",2007,199873.495,""
"646","FIN","GDP","TOT","MLN_USD","A",2008,212980.742,""
"647","FIN","GDP","TOT","MLN_USD","A",2009,202878.3,""
"648","FIN","GDP","TOT","MLN_USD","A",2010,209096.826,""
"649","FIN","GDP","TOT","MLN_USD","A",2011,220471.171,""
"650","FIN","GDP","TOT","MLN_USD","A",2012,221285.636,""
"651","FIN","GDP","TOT","MLN_USD","A",2013,225679.983,""
"652","FIN","GDP","TOT","MLN_USD","A",2014,228058.636,""
"653","FIN","GDP","TOT","MLN_USD","A",2015,232867.602,""
"654","FIN","GDP","TOT","MLN_USD","A",2016,246928.493,""
"655","FIN","GDP","TOT","MLN_USD","A",2017,262026.563,""
"656","FIN","GDP","TOT","MLN_USD","A",2018,274425.751,""
"657","FIN","GDP","TOT","MLN_USD","A",2019,284674.869,""
"658","FIN","GDP","TOT","MLN_USD","A",2020,277873.146,""
"659","FIN","GDP","TOT","USD_CAP","A",1970,3375.056699,"E"
"660","FIN","GDP","TOT","USD_CAP","A",1971,3625.001183,"E"
"661","FIN","GDP","TOT","USD_CAP","A",1972,4049.648616,"E"
"662","FIN","GDP","TOT","USD_CAP","A",1973,4544.41878,"E"
"663","FIN","GDP","TOT","USD_CAP","A",1974,5086.4214,"E"
"664","FIN","GDP","TOT","USD_CAP","A",1975,5633.367353,"E"
"665","FIN","GDP","TOT","USD_CAP","A",1976,5945.814799,"E"
"666","FIN","GDP","TOT","USD_CAP","A",1977,6312.742249,"E"
"667","FIN","GDP","TOT","USD_CAP","A",1978,6934.147895,"E"
"668","FIN","GDP","TOT","USD_CAP","A",1979,8023.666129,"E"
"669","FIN","GDP","TOT","USD_CAP","A",1980,9191.354685,""
"670","FIN","GDP","TOT","USD_CAP","A",1981,10149.914102,""
"671","FIN","GDP","TOT","USD_CAP","A",1982,11050.030676,""
"672","FIN","GDP","TOT","USD_CAP","A",1983,11770.235365,""
"673","FIN","GDP","TOT","USD_CAP","A",1984,12522.652961,""
"674","FIN","GDP","TOT","USD_CAP","A",1985,13321.477929,""
"675","FIN","GDP","TOT","USD_CAP","A",1986,13918.813689,""
"676","FIN","GDP","TOT","USD_CAP","A",1987,14731.197355,""
"677","FIN","GDP","TOT","USD_CAP","A",1988,15999.77628,""
"678","FIN","GDP","TOT","USD_CAP","A",1989,17409.860808,""
"679","FIN","GDP","TOT","USD_CAP","A",1990,18102.410883,""
"680","FIN","GDP","TOT","USD_CAP","A",1991,17517.083718,""
"681","FIN","GDP","TOT","USD_CAP","A",1992,17228.753019,""
"682","FIN","GDP","TOT","USD_CAP","A",1993,17435.816507,""
"683","FIN","GDP","TOT","USD_CAP","A",1994,18434.199087,""
"684","FIN","GDP","TOT","USD_CAP","A",1995,19539.496806,""
"685","FIN","GDP","TOT","USD_CAP","A",1996,20038.365756,""
"686","FIN","GDP","TOT","USD_CAP","A",1997,21787.050734,""
"687","FIN","GDP","TOT","USD_CAP","A",1998,23575.985475,""
"688","FIN","GDP","TOT","USD_CAP","A",1999,24767.163974,""
"689","FIN","GDP","TOT","USD_CAP","A",2000,26796.410421,""
"690","FIN","GDP","TOT","USD_CAP","A",2001,27807.753126,""
"691","FIN","GDP","TOT","USD_CAP","A",2002,28605.122922,""
"692","FIN","GDP","TOT","USD_CAP","A",2003,29021.635677,""
"693","FIN","GDP","TOT","USD_CAP","A",2004,31175.727708,""
"694","FIN","GDP","TOT","USD_CAP","A",2005,32051.762889,""
"695","FIN","GDP","TOT","USD_CAP","A",2006,34408.817577,""
"696","FIN","GDP","TOT","USD_CAP","A",2007,37792.556693,""
"697","FIN","GDP","TOT","USD_CAP","A",2008,40083.701943,""
"698","FIN","GDP","TOT","USD_CAP","A",2009,38000.018769,""
"699","FIN","GDP","TOT","USD_CAP","A",2010,38985.871994,""
"700","FIN","GDP","TOT","USD_CAP","A",2011,40916.647325,""
"701","FIN","GDP","TOT","USD_CAP","A",2012,40872.854802,""
"702","FIN","GDP","TOT","USD_CAP","A",2013,41492.918416,""
"703","FIN","GDP","TOT","USD_CAP","A",2014,41749.864733,""
"704","FIN","GDP","TOT","USD_CAP","A",2015,42490.211049,""
"705","FIN","GDP","TOT","USD_CAP","A",2016,44934.488245,""
"706","FIN","GDP","TOT","USD_CAP","A",2017,47570.270354,""
"707","FIN","GDP","TOT","USD_CAP","A",2018,49749.057567,""
"708","FIN","GDP","TOT","USD_CAP","A",2019,51556.59032,""
"709","FIN","GDP","TOT","USD_CAP","A",2020,50247.399815,""
"710","FRA","GDP","TOT","MLN_USD","A",1960,84286.645,""
"711","FRA","GDP","TOT","MLN_USD","A",1961,89236.064,""
"712","FRA","GDP","TOT","MLN_USD","A",1962,97734.662,""
"713","FRA","GDP","TOT","MLN_USD","A",1963,104468.637,""
"714","FRA","GDP","TOT","MLN_USD","A",1964,113249.46,""
"715","FRA","GDP","TOT","MLN_USD","A",1965,122389.747,""
"716","FRA","GDP","TOT","MLN_USD","A",1966,133414.117,""
"717","FRA","GDP","TOT","MLN_USD","A",1967,143803.056,""
"718","FRA","GDP","TOT","MLN_USD","A",1968,157794.703,""
"719","FRA","GDP","TOT","MLN_USD","A",1969,179129.265,""
"720","FRA","GDP","TOT","MLN_USD","A",1970,191396.986,""
"721","FRA","GDP","TOT","MLN_USD","A",1971,211791.061,""
"722","FRA","GDP","TOT","MLN_USD","A",1972,230914.012,""
"723","FRA","GDP","TOT","MLN_USD","A",1973,259021.186,""
"724","FRA","GDP","TOT","MLN_USD","A",1974,294472.454,""
"725","FRA","GDP","TOT","MLN_USD","A",1975,318659.915,""
"726","FRA","GDP","TOT","MLN_USD","A",1976,350844.298,""
"727","FRA","GDP","TOT","MLN_USD","A",1977,385553.046,""
"728","FRA","GDP","TOT","MLN_USD","A",1978,429090.56,""
"729","FRA","GDP","TOT","MLN_USD","A",1979,481186.916,""
"730","FRA","GDP","TOT","MLN_USD","A",1980,532935.642,""
"731","FRA","GDP","TOT","MLN_USD","A",1981,589599.228,""
"732","FRA","GDP","TOT","MLN_USD","A",1982,641710.412,""
"733","FRA","GDP","TOT","MLN_USD","A",1983,675119.392,""
"734","FRA","GDP","TOT","MLN_USD","A",1984,710063.913,""
"735","FRA","GDP","TOT","MLN_USD","A",1985,744406.479,""
"736","FRA","GDP","TOT","MLN_USD","A",1986,777147.28,""
"737","FRA","GDP","TOT","MLN_USD","A",1987,816764.199,""
"738","FRA","GDP","TOT","MLN_USD","A",1988,885681.871,""
"739","FRA","GDP","TOT","MLN_USD","A",1989,960384.657,""
"740","FRA","GDP","TOT","MLN_USD","A",1990,1025467.267,""
"741","FRA","GDP","TOT","MLN_USD","A",1991,1071258.248,""
"742","FRA","GDP","TOT","MLN_USD","A",1992,1113194.79,""
"743","FRA","GDP","TOT","MLN_USD","A",1993,1132405.395,""
"744","FRA","GDP","TOT","MLN_USD","A",1994,1183862.802,""
"745","FRA","GDP","TOT","MLN_USD","A",1995,1234149.753,""
"746","FRA","GDP","TOT","MLN_USD","A",1996,1273114.085,""
"747","FRA","GDP","TOT","MLN_USD","A",1997,1333377.621,""
"748","FRA","GDP","TOT","MLN_USD","A",1998,1405861.087,""
"749","FRA","GDP","TOT","MLN_USD","A",1999,1470523.886,""
"750","FRA","GDP","TOT","MLN_USD","A",2000,1589936.939,""
"751","FRA","GDP","TOT","MLN_USD","A",2001,1687447.704,""
"752","FRA","GDP","TOT","MLN_USD","A",2002,1762925.935,""
"753","FRA","GDP","TOT","MLN_USD","A",2003,1751797.978,""
"754","FRA","GDP","TOT","MLN_USD","A",2004,1820723.319,""
"755","FRA","GDP","TOT","MLN_USD","A",2005,1926880.385,""
"756","FRA","GDP","TOT","MLN_USD","A",2006,2062931.189,""
"757","FRA","GDP","TOT","MLN_USD","A",2007,2181667.496,""
"758","FRA","GDP","TOT","MLN_USD","A",2008,2259255.844,""
"759","FRA","GDP","TOT","MLN_USD","A",2009,2245566.431,""
"760","FRA","GDP","TOT","MLN_USD","A",2010,2336459.963,""
"761","FRA","GDP","TOT","MLN_USD","A",2011,2446474.544,""
"762","FRA","GDP","TOT","MLN_USD","A",2012,2474005.287,""
"763","FRA","GDP","TOT","MLN_USD","A",2013,2608523.504,""
"764","FRA","GDP","TOT","MLN_USD","A",2014,2662032.873,""
"765","FRA","GDP","TOT","MLN_USD","A",2015,2718495.127,""
"766","FRA","GDP","TOT","MLN_USD","A",2016,2864105.631,""
"767","FRA","GDP","TOT","MLN_USD","A",2017,2983010.673,""
"768","FRA","GDP","TOT","MLN_USD","A",2018,3124870.045,"P"
"769","FRA","GDP","TOT","MLN_USD","A",2019,3320559.672,"P"
"770","FRA","GDP","TOT","MLN_USD","A",2020,3077474.669,"P"
"771","FRA","GDP","TOT","USD_CAP","A",1960,1807.175059,""
"772","FRA","GDP","TOT","USD_CAP","A",1961,1892.960772,""
"773","FRA","GDP","TOT","USD_CAP","A",1962,2036.181205,""
"774","FRA","GDP","TOT","USD_CAP","A",1963,2138.997489,""
"775","FRA","GDP","TOT","USD_CAP","A",1964,2294.496424,""
"776","FRA","GDP","TOT","USD_CAP","A",1965,2456.145844,""
"777","FRA","GDP","TOT","USD_CAP","A",1966,2654.479048,""
"778","FRA","GDP","TOT","USD_CAP","A",1967,2838.087508,""
"779","FRA","GDP","TOT","USD_CAP","A",1968,3090.801782,""
